Tipo,x,y
dengue,-80.26,-4.96
dengue,-80.25,-4.76
dengue,-80.25,-4.96
dengue,-80.26,-4.97
dengue,-80.27,-4.75
dengue,-80.50,-4.83
dengue,-80.23,-4.76
dengue,-80.28,-5.07
dengue,-80.23,-4.79
dengue,-80.38,-4.83
dengue,-80.34,-4.92
dengue,-80.41,-4.99
dengue,-80.34,-4.93
dengue,-80.34,-4.92
dengue,-80.23,-4.98
dengue,-80.46,-4.85
dengue,-80.51,-4.85
dengue,-80.37,-4.83
dengue,-80.32,-4.86
dengue,-80.39,-4.85
dengue,-80.32,-4.87
dengue,-80.43,-4.91
dengue,-80.35,-4.93
dengue,-80.53,-4.90
dengue,-80.34,-4.93
dengue,-80.25,-4.87
dengue,-80.33,-4.86
dengue,-80.22,-4.75
dengue,-80.28,-4.94
dengue,-80.34,-4.89
dengue,-80.32,-4.84
dengue,-80.24,-4.81
dengue,-80.33,-4.91
dengue,-80.25,-4.80
dengue,-80.15,-4.95
dengue,-80.16,-4.94
dengue,-80.13,-4.94
dengue,-80.12,-4.93
dengue,-80.15,-4.93
dengue,-80.13,-4.90
dengue,-80.17,-4.83
dengue,-80.15,-4.82
dengue,-80.15,-4.80
dengue,-80.15,-4.92
dengue,-80.14,-4.88
dengue,-80.16,-4.90
dengue,-80.75,-5.43
dengue,-80.75,-5.43
dengue,-80.76,-5.42
dengue,-80.75,-5.44
dengue,-80.74,-5.42
dengue,-80.72,-5.42
dengue,-80.74,-5.41
dengue,-80.74,-5.42
dengue,-80.74,-5.43
dengue,-80.74,-5.43
dengue,-80.76,-5.48
dengue,-80.75,-5.47
dengue,-80.74,-5.46
dengue,-80.75,-5.49
dengue,-80.73,-5.47
dengue,-80.75,-5.49
dengue,-80.72,-5.50
dengue,-80.60,-5.48
dengue,-80.74,-5.49
dengue,-80.37,-5.99
dengue,-81.08,-5.79
dengue,-80.85,-5.64
dengue,-80.82,-5.57
dengue,-80.81,-5.56
dengue,-80.79,-5.49
dengue,-80.85,-5.68
dengue,-80.82,-5.52
dengue,-81.04,-5.82
dengue,-80.86,-5.77
dengue,-80.82,-5.56
dengue,-80.11,-5.82
dengue,-80.94,-5.44
dengue,-80.77,-5.44
dengue,-80.89,-5.51
dengue,-80.78,-5.43
dengue,-80.81,-5.47
dengue,-80.78,-5.46
dengue,-80.79,-5.42
dengue,-80.80,-5.42
dengue,-80.76,-5.42
dengue,-80.76,-5.40
dengue,-80.78,-5.46
dengue,-80.78,-5.44
dengue,-80.81,-5.44
dengue,-80.77,-5.42
dengue,-80.78,-5.42
dengue,-80.77,-5.42
dengue,-80.77,-5.44
dengue,-80.76,-5.41
dengue,-80.81,-5.46
dengue,-80.77,-5.42
dengue,-80.87,-5.44
dengue,-80.86,-4.76
dengue,-80.93,-4.80
dengue,-80.84,-4.84
dengue,-80.94,-4.86
dengue,-80.91,-4.85
dengue,-80.89,-4.85
dengue,-80.87,-4.85
dengue,-80.84,-4.88
dengue,-80.90,-4.83
dengue,-80.35,-4.24
dengue,-80.42,-4.62
dengue,-80.61,-4.52
dengue,-80.31,-4.46
dengue,-80.30,-4.49
dengue,-80.48,-4.16
dengue,-80.30,-4.45
dengue,-80.44,-4.36
dengue,-80.37,-4.59
dengue,-80.32,-4.52
dengue,-80.25,-4.56
dengue,-80.29,-4.44
dengue,-80.39,-4.52
dengue,-80.54,-4.55
dengue,-80.51,-4.49
dengue,-80.51,-4.43
dengue,-80.44,-4.63
dengue,-80.41,-4.47
dengue,-80.40,-4.48
dengue,-80.44,-4.51
dengue,-80.80,-4.88
dengue,-80.77,-4.86
dengue,-80.76,-4.84
dengue,-80.78,-4.85
dengue,-80.70,-4.88
dengue,-80.72,-4.87
dengue,-80.75,-4.79
dengue,-80.74,-4.88
dengue,-80.71,-4.87
dengue,-80.82,-4.63
dengue,-80.93,-4.17
dengue,-80.78,-4.44
dengue,-80.88,-4.21
dengue,-80.69,-4.50
dengue,-80.57,-4.71
dengue,-80.61,-4.78
dengue,-80.59,-4.78
dengue,-80.58,-4.78
dengue,-80.65,-4.83
dengue,-80.64,-4.81
dengue,-80.56,-4.69
dengue,-80.58,-4.73
dengue,-80.58,-4.74
dengue,-80.62,-4.80
dengue,-80.63,-4.80
dengue,-80.65,-4.84
dengue,-80.55,-4.64
dengue,-80.57,-4.68
dengue,-80.73,-4.90
dengue,-80.46,-4.74
dengue,-80.51,-4.72
dengue,-80.60,-4.84
dengue,-80.66,-4.96
dengue,-80.69,-4.92
dengue,-80.72,-4.91
dengue,-80.69,-4.91
dengue,-80.71,-4.91
dengue,-80.69,-4.91
dengue,-80.68,-4.90
dengue,-80.67,-4.90
dengue,-80.69,-4.89
dengue,-80.66,-4.87
dengue,-80.54,-4.79
dengue,-80.52,-4.73
dengue,-80.52,-4.73
dengue,-80.63,-4.86
dengue,-80.42,-4.82
dengue,-80.56,-4.78
dengue,-80.55,-4.79
dengue,-80.58,-4.82
dengue,-80.65,-4.90
dengue,-80.50,-4.70
dengue,-80.63,-4.95
dengue,-80.67,-4.90
dengue,-80.51,-4.69
dengue,-81.12,-4.17
dengue,-81.11,-4.15
dengue,-81.09,-4.15
dengue,-81.13,-4.17
dengue,-81.14,-4.20
dengue,-81.15,-4.18
dengue,-81.14,-4.18
dengue,-81.13,-4.18
dengue,-81.12,-4.18
dengue,-81.12,-4.18
dengue,-81.10,-4.22
dengue,-81.17,-4.22
dengue,-81.10,-4.13
dengue,-81.10,-4.13
dengue,-81.11,-4.16
dengue,-81.12,-4.17
dengue,-81.14,-4.18
dengue,-81.11,-4.17
dengue,-80.96,-4.18
dengue,-81.00,-4.11
dengue,-81.07,-4.11
dengue,-81.06,-4.11
dengue,-81.05,-4.11
dengue,-81.04,-4.11
dengue,-81.05,-4.10
dengue,-81.03,-4.10
dengue,-81.12,-4.50
dengue,-81.18,-4.59
dengue,-81.25,-4.59
dengue,-81.12,-4.52
dengue,-81.25,-4.59
dengue,-81.18,-4.60
dengue,-81.21,-4.53
dengue,-81.27,-4.58
dengue,-81.19,-4.58
dengue,-81.27,-4.56
dengue,-81.25,-4.60
dengue,-81.27,-4.52
dengue,-76.11,-8.29
dengue,-76.50,-7.71
dengue,-76.48,-7.60
dengue,-76.49,-7.69
dengue,-76.50,-7.56
dengue,-76.49,-7.69
dengue,-76.50,-7.56
dengue,-76.48,-7.26
dengue,-76.42,-7.41
dengue,-76.45,-7.45
dengue,-76.44,-7.43
dengue,-76.49,-7.24
dengue,-76.47,-7.27
dengue,-76.42,-7.38
dengue,-76.40,-7.43
dengue,-76.43,-7.53
dengue,-76.43,-7.53
dengue,-76.43,-7.09
dengue,-76.47,-7.09
dengue,-76.48,-7.09
dengue,-76.23,-7.28
dengue,-76.23,-7.24
dengue,-76.50,-7.23
dengue,-76.31,-7.20
dengue,-76.52,-7.18
dengue,-76.51,-7.19
dengue,-76.35,-7.17
dengue,-76.40,-7.15
dengue,-76.50,-7.10
dengue,-76.28,-7.12
dengue,-76.51,-7.14
dengue,-76.50,-7.12
dengue,-76.36,-7.17
dengue,-76.82,-6.51
dengue,-76.84,-6.45
dengue,-76.77,-6.59
dengue,-76.79,-6.56
dengue,-76.84,-6.44
dengue,-76.81,-6.45
dengue,-76.70,-6.54
dengue,-76.69,-6.53
dengue,-76.68,-6.53
dengue,-76.66,-6.72
dengue,-76.70,-6.60
dengue,-76.74,-6.60
dengue,-76.73,-6.60
dengue,-76.69,-6.60
dengue,-76.60,-6.70
dengue,-76.73,-6.70
dengue,-76.71,-6.70
dengue,-76.71,-6.70
dengue,-76.65,-6.61
dengue,-76.67,-6.61
dengue,-76.69,-6.61
dengue,-76.62,-6.60
dengue,-76.75,-6.61
dengue,-76.68,-6.61
dengue,-76.69,-6.61
dengue,-76.69,-6.61
dengue,-76.76,-6.61
dengue,-76.73,-6.61
dengue,-76.70,-6.61
dengue,-76.69,-6.61
dengue,-76.67,-6.61
dengue,-76.59,-6.61
dengue,-76.63,-6.60
dengue,-76.75,-6.59
dengue,-76.76,-6.59
dengue,-76.62,-6.59
dengue,-76.69,-6.66
dengue,-76.66,-6.79
dengue,-76.66,-6.79
dengue,-76.71,-6.72
dengue,-76.68,-6.72
dengue,-76.61,-6.72
dengue,-76.58,-6.72
dengue,-76.60,-6.72
dengue,-76.65,-6.79
dengue,-76.65,-6.79
dengue,-76.66,-6.79
dengue,-76.62,-6.69
dengue,-76.72,-6.70
dengue,-76.73,-6.70
dengue,-76.72,-6.70
dengue,-76.71,-6.70
dengue,-76.61,-6.69
dengue,-76.62,-6.72
dengue,-76.71,-6.72
dengue,-76.70,-6.72
dengue,-76.62,-6.72
dengue,-76.69,-6.72
dengue,-76.60,-6.72
dengue,-76.71,-6.72
dengue,-76.69,-6.72
dengue,-76.62,-6.72
dengue,-76.70,-6.72
dengue,-76.71,-6.71
dengue,-76.74,-6.71
dengue,-76.68,-6.71
dengue,-76.62,-6.71
dengue,-76.59,-6.71
dengue,-76.70,-6.71
dengue,-76.58,-6.71
dengue,-76.73,-6.71
dengue,-76.67,-6.71
dengue,-76.72,-6.71
dengue,-76.80,-6.98
dengue,-76.82,-6.97
dengue,-76.81,-6.97
dengue,-76.77,-6.97
dengue,-76.79,-7.14
dengue,-76.81,-7.05
dengue,-76.81,-7.11
dengue,-76.83,-7.10
dengue,-76.82,-7.10
dengue,-76.83,-7.10
dengue,-76.84,-7.10
dengue,-76.82,-7.10
dengue,-76.80,-7.12
dengue,-76.81,-7.15
dengue,-76.79,-7.15
dengue,-76.74,-6.98
dengue,-76.73,-6.98
dengue,-76.71,-6.98
dengue,-76.76,-6.98
dengue,-76.70,-6.98
dengue,-76.70,-6.97
dengue,-76.70,-6.97
dengue,-76.63,-7.08
dengue,-76.64,-7.09
dengue,-76.65,-7.09
dengue,-76.76,-7.10
dengue,-76.67,-7.11
dengue,-76.66,-7.11
dengue,-76.76,-7.11
dengue,-76.67,-7.11
dengue,-76.66,-7.10
dengue,-76.66,-7.10
dengue,-76.65,-7.09
dengue,-76.65,-7.09
dengue,-76.64,-7.09
dengue,-76.63,-7.09
dengue,-76.65,-7.09
dengue,-76.65,-7.09
dengue,-76.75,-7.08
dengue,-76.65,-7.08
dengue,-76.66,-7.08
dengue,-76.68,-7.08
dengue,-76.76,-7.08
dengue,-76.64,-7.08
dengue,-76.69,-7.08
dengue,-76.76,-7.08
dengue,-76.65,-7.08
dengue,-76.73,-7.07
dengue,-76.70,-7.10
dengue,-76.73,-7.07
dengue,-76.71,-7.05
dengue,-76.72,-7.05
dengue,-76.72,-7.05
dengue,-76.65,-7.07
dengue,-76.69,-7.07
dengue,-76.71,-7.07
dengue,-76.66,-7.07
dengue,-76.70,-7.07
dengue,-76.66,-7.07
dengue,-76.67,-7.07
dengue,-76.75,-6.98
dengue,-76.69,-6.98
dengue,-76.74,-6.98
dengue,-76.70,-6.97
dengue,-76.69,-7.02
dengue,-76.67,-7.03
dengue,-76.66,-7.11
dengue,-76.71,-7.03
dengue,-76.66,-7.10
dengue,-76.65,-7.09
dengue,-76.63,-7.07
dengue,-76.66,-7.11
dengue,-76.71,-6.99
dengue,-76.68,-7.00
dengue,-76.70,-7.01
dengue,-76.67,-7.02
dengue,-76.65,-7.04
dengue,-76.64,-7.09
dengue,-76.71,-7.07
dengue,-76.70,-6.97
dengue,-76.76,-6.97
dengue,-76.72,-6.99
dengue,-76.70,-7.05
dengue,-76.71,-7.05
dengue,-76.66,-7.04
dengue,-76.63,-7.04
dengue,-76.70,-7.04
dengue,-76.70,-6.99
dengue,-76.64,-6.98
dengue,-76.66,-6.99
dengue,-76.71,-7.05
dengue,-76.72,-7.05
dengue,-76.72,-7.04
dengue,-76.70,-7.03
dengue,-76.70,-7.05
dengue,-76.70,-7.07
dengue,-76.64,-6.98
dengue,-76.69,-7.01
dengue,-76.72,-7.07
dengue,-76.73,-7.02
dengue,-76.76,-7.02
dengue,-76.73,-7.02
dengue,-76.71,-7.01
dengue,-76.70,-7.02
dengue,-76.67,-7.00
dengue,-76.68,-7.01
dengue,-76.68,-7.01
dengue,-76.68,-7.01
dengue,-76.70,-7.01
dengue,-76.69,-7.01
dengue,-76.68,-7.01
dengue,-76.69,-7.01
dengue,-76.70,-7.03
dengue,-76.70,-7.03
dengue,-76.71,-7.02
dengue,-76.68,-7.02
dengue,-76.71,-7.04
dengue,-76.70,-7.04
dengue,-76.75,-7.04
dengue,-76.74,-7.02
dengue,-76.74,-7.02
dengue,-76.68,-7.01
dengue,-76.68,-7.01
dengue,-76.70,-7.02
dengue,-76.71,-7.02
dengue,-76.72,-7.01
dengue,-76.68,-7.01
dengue,-76.68,-7.03
dengue,-76.70,-6.97
dengue,-76.71,-7.02
dengue,-76.66,-7.04
dengue,-76.72,-7.02
dengue,-76.72,-7.06
dengue,-76.71,-6.98
dengue,-76.70,-6.97
dengue,-76.72,-7.03
dengue,-76.84,-6.91
dengue,-76.80,-6.87
dengue,-76.85,-6.70
dengue,-76.85,-6.70
dengue,-76.93,-6.89
dengue,-76.91,-6.61
dengue,-76.92,-6.59
dengue,-76.80,-6.80
dengue,-76.87,-6.92
dengue,-76.77,-6.92
dengue,-76.87,-6.71
dengue,-76.83,-6.79
dengue,-76.80,-6.94
dengue,-76.78,-6.93
dengue,-76.79,-6.92
dengue,-76.77,-6.92
dengue,-76.82,-6.91
dengue,-76.90,-6.95
dengue,-76.85,-6.95
dengue,-76.90,-6.94
dengue,-76.78,-6.94
dengue,-76.90,-6.93
dengue,-76.79,-6.93
dengue,-76.82,-6.72
dengue,-76.77,-6.91
dengue,-76.87,-6.91
dengue,-76.88,-6.86
dengue,-76.86,-6.90
dengue,-76.81,-6.88
dengue,-76.79,-6.89
dengue,-76.80,-6.89
dengue,-76.81,-6.88
dengue,-76.88,-6.90
dengue,-76.81,-6.90
dengue,-76.86,-6.90
dengue,-76.80,-6.89
dengue,-76.81,-6.89
dengue,-76.78,-6.88
dengue,-76.81,-6.88
dengue,-76.80,-6.88
dengue,-76.78,-6.88
dengue,-76.85,-6.89
dengue,-76.81,-6.83
dengue,-76.81,-6.87
dengue,-76.81,-6.86
dengue,-76.77,-6.87
dengue,-76.80,-6.84
dengue,-76.81,-6.87
dengue,-76.82,-6.87
dengue,-76.81,-6.86
dengue,-76.83,-6.86
dengue,-76.81,-6.86
dengue,-76.83,-6.86
dengue,-76.80,-6.85
dengue,-76.78,-6.83
dengue,-76.78,-6.82
dengue,-76.81,-6.84
dengue,-76.82,-6.84
dengue,-76.85,-6.82
dengue,-76.84,-6.81
dengue,-76.79,-6.81
dengue,-76.80,-6.80
dengue,-76.81,-6.79
dengue,-76.81,-6.79
dengue,-76.80,-6.79
dengue,-76.78,-6.79
dengue,-76.82,-6.79
dengue,-76.82,-6.78
dengue,-76.81,-6.78
dengue,-76.80,-6.78
dengue,-76.83,-6.78
dengue,-76.82,-6.78
dengue,-76.83,-6.78
dengue,-76.83,-6.78
dengue,-76.82,-6.78
dengue,-76.83,-6.78
dengue,-76.84,-6.78
dengue,-76.82,-6.77
dengue,-76.77,-6.77
dengue,-76.83,-6.77
dengue,-76.81,-6.77
dengue,-76.81,-6.77
dengue,-76.77,-6.41
dengue,-76.54,-6.54
dengue,-76.47,-6.53
dengue,-76.40,-6.60
dengue,-76.51,-6.61
dengue,-76.47,-6.61
dengue,-76.54,-6.61
dengue,-76.42,-6.61
dengue,-76.53,-6.61
dengue,-76.40,-6.61
dengue,-76.48,-6.61
dengue,-76.49,-6.60
dengue,-76.39,-6.61
dengue,-76.53,-6.61
dengue,-76.48,-6.61
dengue,-76.39,-6.61
dengue,-76.50,-6.60
dengue,-76.53,-6.59
dengue,-76.44,-6.59
dengue,-76.52,-6.59
dengue,-76.41,-6.59
dengue,-76.59,-6.59
dengue,-76.42,-6.59
dengue,-76.53,-6.59
dengue,-76.55,-6.50
dengue,-76.48,-6.60
dengue,-76.52,-6.65
dengue,-76.43,-6.65
dengue,-76.43,-6.65
dengue,-76.54,-6.65
dengue,-76.43,-6.64
dengue,-76.52,-6.64
dengue,-76.43,-6.63
dengue,-76.45,-6.66
dengue,-76.47,-6.66
dengue,-76.52,-6.67
dengue,-76.45,-6.67
dengue,-76.56,-6.67
dengue,-76.45,-6.66
dengue,-76.46,-6.67
dengue,-76.47,-6.66
dengue,-76.51,-6.65
dengue,-76.56,-6.57
dengue,-76.45,-6.57
dengue,-76.57,-6.57
dengue,-76.47,-6.57
dengue,-76.49,-6.47
dengue,-76.47,-6.62
dengue,-76.51,-6.58
dengue,-76.43,-6.58
dengue,-76.46,-6.58
dengue,-76.43,-6.58
dengue,-76.45,-6.58
dengue,-76.41,-6.63
dengue,-76.50,-6.46
dengue,-76.51,-6.63
dengue,-76.42,-6.62
dengue,-76.40,-6.62
dengue,-76.38,-6.62
dengue,-76.54,-6.56
dengue,-76.48,-6.56
dengue,-76.49,-6.56
dengue,-76.49,-6.50
dengue,-76.51,-6.50
dengue,-76.54,-6.50
dengue,-76.49,-6.55
dengue,-76.55,-6.55
dengue,-76.45,-6.55
dengue,-76.49,-6.54
dengue,-76.49,-6.54
dengue,-76.59,-6.54
dengue,-76.46,-6.54
dengue,-76.61,-6.54
dengue,-76.54,-6.49
dengue,-76.63,-6.49
dengue,-76.47,-6.53
dengue,-76.46,-6.54
dengue,-76.55,-6.54
dengue,-76.49,-6.54
dengue,-76.50,-6.51
dengue,-76.53,-6.51
dengue,-76.47,-6.53
dengue,-76.54,-6.53
dengue,-76.54,-6.54
dengue,-76.47,-6.54
dengue,-76.52,-6.48
dengue,-76.49,-6.53
dengue,-76.49,-6.53
dengue,-76.52,-6.53
dengue,-76.59,-6.53
dengue,-76.50,-6.49
dengue,-76.59,-6.48
dengue,-76.59,-6.48
dengue,-76.48,-6.51
dengue,-76.53,-6.49
dengue,-76.51,-6.48
dengue,-76.59,-6.46
dengue,-76.50,-6.48
dengue,-76.47,-6.52
dengue,-76.47,-6.52
dengue,-76.52,-6.48
dengue,-76.53,-6.53
dengue,-76.47,-6.53
dengue,-76.54,-6.46
dengue,-76.57,-6.52
dengue,-76.55,-6.45
dengue,-76.60,-6.45
dengue,-76.57,-6.44
dengue,-76.58,-6.44
dengue,-76.48,-6.43
dengue,-76.48,-6.43
dengue,-76.51,-6.44
dengue,-76.48,-6.44
dengue,-76.49,-6.44
dengue,-76.63,-7.55
dengue,-76.63,-7.56
dengue,-76.72,-7.64
dengue,-76.68,-7.56
dengue,-76.62,-7.56
dengue,-76.68,-7.61
dengue,-76.76,-7.69
dengue,-76.76,-7.68
dengue,-76.75,-7.70
dengue,-76.76,-7.76
dengue,-76.68,-7.62
dengue,-76.62,-7.66
dengue,-76.68,-7.59
dengue,-76.62,-7.60
dengue,-76.62,-7.65
dengue,-76.69,-7.55
dengue,-76.63,-7.56
dengue,-77.41,-7.36
dengue,-77.68,-7.05
dengue,-77.65,-6.98
dengue,-77.46,-7.34
dengue,-77.46,-7.33
dengue,-77.71,-7.03
dengue,-76.83,-7.45
dengue,-76.86,-7.41
dengue,-76.90,-7.16
dengue,-76.97,-7.44
dengue,-76.86,-7.22
dengue,-77.04,-7.20
dengue,-76.94,-7.28
dengue,-77.05,-7.20
dengue,-76.77,-7.53
dengue,-76.82,-7.28
dengue,-76.84,-7.37
dengue,-76.84,-7.37
dengue,-76.77,-7.25
dengue,-76.80,-7.25
dengue,-77.32,-7.50
dengue,-76.99,-7.44
dengue,-76.93,-7.44
dengue,-76.94,-7.46
dengue,-76.83,-7.46
dengue,-76.83,-7.41
dengue,-76.87,-7.41
dengue,-76.78,-7.41
dengue,-76.87,-7.41
dengue,-76.85,-7.35
dengue,-76.82,-7.37
dengue,-76.84,-7.39
dengue,-76.85,-7.39
dengue,-76.84,-7.36
dengue,-76.82,-7.36
dengue,-76.87,-7.36
dengue,-76.84,-7.36
dengue,-76.85,-7.36
dengue,-76.94,-7.29
dengue,-76.95,-7.28
dengue,-76.88,-7.35
dengue,-76.81,-7.33
dengue,-76.95,-7.27
dengue,-76.81,-7.30
dengue,-76.92,-7.31
dengue,-76.99,-7.23
dengue,-77.08,-7.31
dengue,-76.91,-7.32
dengue,-76.77,-7.28
dengue,-76.82,-7.26
dengue,-76.78,-7.27
dengue,-76.78,-7.27
dengue,-76.79,-7.27
dengue,-76.84,-7.25
dengue,-76.79,-7.26
dengue,-76.79,-7.26
dengue,-76.80,-7.26
dengue,-76.77,-7.24
dengue,-76.99,-7.23
dengue,-76.85,-7.24
dengue,-76.86,-7.21
dengue,-77.06,-7.05
dengue,-76.79,-7.23
dengue,-76.78,-7.19
dengue,-77.02,-7.19
dengue,-77.04,-7.19
dengue,-77.00,-7.21
dengue,-77.03,-7.19
dengue,-76.78,-7.18
dengue,-77.07,-7.17
dengue,-76.77,-7.16
dengue,-77.08,-7.16
dengue,-76.77,-7.16
dengue,-76.78,-7.15
dengue,-76.77,-7.15
dengue,-77.06,-7.15
dengue,-76.84,-7.14
dengue,-76.77,-7.14
dengue,-77.08,-7.14
dengue,-76.84,-7.14
dengue,-77.07,-7.12
dengue,-77.06,-7.09
dengue,-77.08,-7.06
dengue,-76.86,-7.08
dengue,-77.07,-7.04
dengue,-76.94,-7.28
dengue,-76.86,-7.21
dengue,-76.78,-7.28
dengue,-76.78,-7.15
dengue,-76.97,-7.27
dengue,-76.96,-7.30
dengue,-76.79,-7.23
dengue,-76.78,-7.24
dengue,-76.79,-7.24
dengue,-76.83,-7.48
dengue,-76.86,-7.21
dengue,-76.81,-7.28
dengue,-77.05,-7.02
dengue,-76.89,-7.33
dengue,-76.84,-7.39
dengue,-76.97,-7.22
dengue,-77.06,-7.18
dengue,-77.08,-7.14
dengue,-76.94,-7.31
dengue,-77.06,-7.26
dengue,-77.05,-7.30
dengue,-76.99,-7.25
dengue,-77.05,-7.24
dengue,-77.05,-7.30
dengue,-77.00,-7.20
dengue,-76.90,-7.33
dengue,-76.80,-7.30
dengue,-76.82,-7.31
dengue,-76.85,-7.23
dengue,-76.80,-7.25
dengue,-76.77,-7.30
dengue,-76.78,-7.32
dengue,-76.92,-7.30
dengue,-77.31,-7.51
dengue,-76.92,-7.33
dengue,-76.92,-7.31
dengue,-76.79,-7.42
dengue,-76.90,-7.19
dengue,-76.83,-7.27
dengue,-76.87,-7.35
dengue,-76.95,-7.27
dengue,-76.89,-7.32
dengue,-76.96,-7.26
dengue,-76.86,-7.35
dengue,-76.94,-7.28
dengue,-76.85,-7.36
dengue,-76.90,-7.16
dengue,-76.86,-7.23
dengue,-76.77,-7.25
dengue,-76.77,-7.27
dengue,-77.05,-7.05
dengue,-77.04,-7.02
dengue,-77.07,-7.04
dengue,-76.83,-7.48
dengue,-76.82,-7.47
dengue,-77.03,-7.03
dengue,-76.81,-7.44
dengue,-76.79,-7.30
dengue,-76.79,-7.26
dengue,-77.25,-6.97
dengue,-77.02,-7.44
dengue,-76.84,-7.16
dengue,-77.01,-7.19
dengue,-76.81,-7.22
dengue,-76.84,-7.25
dengue,-76.97,-7.25
dengue,-76.81,-7.18
dengue,-76.82,-7.16
dengue,-76.85,-7.16
dengue,-76.77,-7.52
dengue,-76.77,-7.50
dengue,-76.84,-7.39
dengue,-76.98,-7.26
dengue,-76.94,-7.31
dengue,-76.94,-7.32
dengue,-76.98,-6.05
dengue,-77.10,-6.27
dengue,-76.83,-6.19
dengue,-76.83,-6.19
dengue,-76.83,-6.20
dengue,-77.09,-6.19
dengue,-77.11,-6.16
dengue,-76.90,-6.16
dengue,-76.97,-6.05
dengue,-77.13,-6.04
dengue,-77.02,-6.05
dengue,-76.95,-6.05
dengue,-77.06,-6.05
dengue,-76.93,-6.02
dengue,-76.99,-6.05
dengue,-77.13,-6.05
dengue,-76.94,-6.09
dengue,-77.02,-6.09
dengue,-76.83,-6.17
dengue,-76.98,-6.15
dengue,-77.12,-6.15
dengue,-77.09,-6.08
dengue,-76.93,-6.08
dengue,-76.98,-5.97
dengue,-77.03,-5.97
dengue,-77.02,-5.97
dengue,-77.09,-5.97
dengue,-77.10,-6.30
dengue,-77.07,-5.97
dengue,-77.14,-5.97
dengue,-77.04,-5.97
dengue,-77.02,-5.97
dengue,-76.92,-6.24
dengue,-76.82,-6.22
dengue,-76.94,-6.14
dengue,-77.12,-6.22
dengue,-77.08,-6.21
dengue,-76.92,-6.21
dengue,-77.02,-6.21
dengue,-77.08,-6.21
dengue,-76.83,-6.21
dengue,-77.11,-6.18
dengue,-77.07,-6.18
dengue,-76.83,-6.18
dengue,-76.90,-6.17
dengue,-77.11,-6.17
dengue,-76.94,-6.17
dengue,-76.90,-6.12
dengue,-76.85,-6.12
dengue,-77.01,-6.12
dengue,-76.92,-6.12
dengue,-76.90,-6.12
dengue,-77.08,-6.16
dengue,-76.99,-6.16
dengue,-76.88,-6.16
dengue,-76.95,-6.11
dengue,-76.92,-6.11
dengue,-76.93,-6.11
dengue,-77.06,-6.10
dengue,-77.01,-6.10
dengue,-77.10,-6.15
dengue,-76.84,-6.14
dengue,-77.10,-6.14
dengue,-76.84,-6.14
dengue,-77.08,-6.14
dengue,-76.89,-6.12
dengue,-77.04,-6.12
dengue,-76.93,-6.11
dengue,-77.13,-6.11
dengue,-76.85,-6.11
dengue,-77.02,-6.11
dengue,-76.84,-6.13
dengue,-76.92,-6.13
dengue,-77.11,-6.12
dengue,-77.02,-6.10
dengue,-76.87,-6.10
dengue,-77.04,-6.09
dengue,-77.13,-6.08
dengue,-77.05,-6.06
dengue,-77.14,-6.06
dengue,-76.86,-6.02
dengue,-77.08,-6.07
dengue,-76.91,-6.07
dengue,-77.12,-6.07
dengue,-77.00,-6.07
dengue,-77.14,-6.07
dengue,-77.02,-6.01
dengue,-77.14,-6.00
dengue,-76.96,-6.00
dengue,-77.01,-6.00
dengue,-77.15,-6.03
dengue,-77.07,-6.03
dengue,-76.94,-6.03
dengue,-76.97,-6.02
dengue,-76.97,-5.99
dengue,-76.99,-5.92
dengue,-77.08,-5.92
dengue,-77.10,-6.05
dengue,-77.04,-6.05
dengue,-77.10,-6.04
dengue,-77.13,-6.04
dengue,-76.97,-6.08
dengue,-76.97,-6.03
dengue,-77.05,-5.97
dengue,-77.06,-5.97
dengue,-77.03,-5.97
dengue,-77.02,-5.96
dengue,-77.00,-5.96
dengue,-77.14,-5.96
dengue,-77.09,-5.96
dengue,-77.02,-5.96
dengue,-77.10,-5.95
dengue,-76.91,-5.95
dengue,-77.14,-5.95
dengue,-77.02,-5.95
dengue,-76.99,-5.95
dengue,-77.00,-5.95
dengue,-77.06,-5.95
dengue,-77.09,-5.95
dengue,-77.13,-5.95
dengue,-77.14,-5.94
dengue,-77.13,-5.94
dengue,-77.09,-5.94
dengue,-77.08,-5.94
dengue,-77.14,-5.94
dengue,-77.04,-5.94
dengue,-76.98,-5.94
dengue,-77.16,-5.93
dengue,-76.94,-5.93
dengue,-77.01,-5.93
dengue,-77.18,-5.93
dengue,-77.08,-5.93
dengue,-77.03,-5.92
dengue,-77.13,-5.91
dengue,-77.12,-5.91
dengue,-76.92,-5.91
dengue,-77.22,-5.90
dengue,-77.04,-5.88
dengue,-76.90,-5.92
dengue,-76.87,-5.92
dengue,-77.10,-5.88
dengue,-77.12,-5.88
dengue,-77.19,-5.88
dengue,-77.24,-5.86
dengue,-77.01,-6.25
dengue,-76.86,-5.92
dengue,-77.25,-5.84
dengue,-76.87,-6.01
dengue,-77.07,-5.90
dengue,-76.98,-6.04
dengue,-77.02,-5.91
dengue,-77.04,-5.89
dengue,-77.14,-6.02
dengue,-77.23,-5.87
dengue,-77.16,-5.85
dengue,-77.02,-5.92
dengue,-77.07,-5.86
dengue,-76.91,-6.04
dengue,-76.86,-6.24
dengue,-77.00,-6.01
dengue,-76.98,-6.04
dengue,-76.97,-6.05
dengue,-76.98,-6.04
dengue,-76.98,-6.04
